filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,delta1_mfcc1,delta1_mfcc2,delta1_mfcc3,delta1_mfcc4,delta1_mfcc5,delta1_mfcc6,delta1_mfcc7,delta1_mfcc8,delta1_mfcc9,delta1_mfcc10,delta1_mfcc11,delta1_mfcc12,delta1_mfcc13,delta2_mfcc1,delta2_mfcc2,delta2_mfcc3,delta2_mfcc4,delta2_mfcc5,delta2_mfcc6,delta2_mfcc7,delta2_mfcc8,delta2_mfcc9,delta2_mfcc10,delta2_mfcc11,delta2_mfcc12,delta2_mfcc13,label
/home/abhijeet/Desktop/extracted/20210630/C1jXleNkfzaI6sbPJL883EGGRLj2/cough-heavy,0.4642084538936615,0.0364078395068645,1523.4049083417374,1582.6804041824207,3021.18156951608,0.1941060186589805,489.79193115234375,76.40628814697266,4.431507110595703,7.562436103820801,5.365824222564697,-0.4846130013465881,2.9491078853607178,-1.0174649953842163,-0.5098434686660767,-3.3151326179504395,0.4497602880001068,0.0655280649662017,0.4600455164909363,-0.1503044217824936,-0.0869169533252716,-0.046451698988676,0.0760123580694198,-4.1141673136735335e-05,-0.0177903212606906,0.0215523652732372,-0.041600190103054,-0.0543745160102844,-0.0675174370408058,-0.0058814659714698,0.0345291830599308,0.0659064128994941,-0.1557401269674301,-0.092504434287548,0.0108977928757667,0.0096022048965096,0.066177450120449,0.0356979593634605,0.0362253189086914,0.0493448600172996,0.014631975442171,0.0427422001957893,0.0135694360360503,0.0065749199129641,0.0228424966335296,TB
/home/abhijeet/Desktop/extracted/20210630/ozsqDaVIN5V2T3sCtOfpBxQm3IA2/cough-heavy,0.5314968228340149,0.0566378459334373,2198.716767733007,1888.2343168330408,4208.66455078125,0.2781598772321428,452.4395751953125,65.35520935058594,6.4774088859558105,0.5298365950584412,8.694414138793945,2.7451047897338867,10.066275596618652,-2.2570929527282715,3.0949811935424805,0.1444975286722183,3.703726530075073,-0.9490223526954652,2.4604687690734863,0.2545959949493408,-0.1750893145799636,-0.0987076386809349,-0.1494435220956802,-0.1471802443265915,-0.1082757115364074,-0.0700583979487419,-0.0370157696306705,0.0334231294691562,0.0499324575066566,0.1151049509644508,0.0604341961443424,0.0451587438583374,0.0239191558212041,-0.0766553729772567,0.0134409200400114,-0.048307079821825,0.0079378252848982,0.040614727884531,0.0608573593199253,0.0164812058210372,0.0588948018848896,0.0572346784174442,0.0414952486753463,0.022312493994832,0.0321760587394237,TB
/home/abhijeet/Desktop/extracted/20210630/oaPUZHlGUKbn5pcKe9pJLksHKoP2/cough-heavy,0.4979163110256195,0.0040086624212563,1662.945526663675,2012.6802784040467,3083.2146895559213,0.0747327302631579,539.1490478515625,79.69798278808594,-2.660292863845825,2.362310647964477,-1.560907959938049,-1.2151553630828855,-3.3986313343048096,-1.8654747009277344,-0.1803824603557586,-3.412876844406128,-3.982842206954956,-1.856855392456055,2.735302448272705,-0.1508707553148269,0.5473267436027527,0.4169407486915588,0.2608234882354736,0.6535581946372986,0.8666709661483765,0.2614942193031311,-0.2587637305259704,-0.2623937129974365,-0.1672349423170089,-0.3532124757766723,0.3193122446537018,-0.5394034385681152,-1.2370922565460205,-0.2996835708618164,0.3873919546604156,-0.2656524181365967,0.1768332719802856,-0.2349601536989212,0.0711367577314376,-0.1563809067010879,-0.1060422286391258,-0.4270866513252258,-0.2686577439308166,-0.1249462142586708,0.3099206089973449,TB
/home/abhijeet/Desktop/extracted/20210630/vFBX63V7KXfdR1mQPqaL5I33Yhb2/cough-heavy,0.5843151807785034,0.0330720581114292,2084.611263908888,1842.388419724495,4036.826995481928,0.297386812876506,473.7071838378906,63.20646667480469,6.182704925537109,8.555989265441895,11.894086837768556,2.5521156787872314,7.962195873260498,-0.8547443151473999,2.7721095085144043,-1.2865283489227295,2.688732147216797,-0.6170506477355957,2.776681900024414,-2.785441637039185,-0.3778077661991119,0.3704148530960083,-0.1242101639509201,0.1223665252327919,-0.0939962863922119,0.2578941583633423,0.0277487710118293,0.1753267049789428,-0.075125902891159,0.0714432075619697,0.0068156677298247,0.1436042040586471,-0.9137858152389526,0.2007470428943634,0.0049419002607464,0.0542543195188045,0.0216326601803302,0.0281161405146121,0.0626517385244369,-0.0268066395074129,0.0623708814382553,-0.0072724907658994,0.0415339097380638,0.0485449880361557,0.0672386586666107,TB
/home/abhijeet/Desktop/extracted/20210630/4ySGp3wKh0dbtEap33yRsDv3LE73/cough-heavy,0.572991132736206,0.0424762293696403,2250.731687768711,1921.030209381434,4345.449053230932,0.2981412208686441,446.9461059570313,60.67278671264648,6.4785661697387695,5.992167472839356,12.445867538452148,0.0055376118980348,5.4148454666137695,-0.0064789098687469,7.284639358520508,1.7887120246887207,5.28620719909668,-0.3478834927082062,2.5038836002349854,-1.1420120000839231,-0.5333556532859802,0.1743147075176239,-0.0957002192735672,-0.0023926093708723,0.0053987284190952,0.1873493045568466,-0.0137810492888093,0.0300780683755874,0.0275958366692066,0.0262876786291599,-0.0043435031548142,-0.0118015520274639,0.6215857267379761,0.0797666609287262,-0.1158549711108207,0.1161100268363952,0.0056635490618646,-0.041245050728321,0.0153855551034212,0.0381492264568805,0.0323174446821212,0.0837369561195373,-0.0133441723883152,0.0126358633860945,-0.0329639837145805,TB
/home/abhijeet/Desktop/extracted/20210630/uRtWGtWi3eVHJ0JhF0ycETkX0ms2/cough-heavy,0.4600975513458252,0.0431101843714714,1708.1870851133249,1641.9916252676708,3270.6881142336574,0.2126766784452297,492.85198974609375,69.91323852539062,3.185654640197754,7.375963687896728,6.474588394165039,-3.1748318672180176,-0.7468326091766357,-0.9115445613861084,3.330092430114746,0.2231533974409103,1.5662555694580078,-0.0603676252067089,1.35489821434021,-0.0410088300704956,-0.2070543318986892,0.0137499356642365,-0.1118089780211448,0.0380417667329311,-0.1348701119422912,-0.0137727027758955,-0.1310135722160339,0.0096060959622263,-0.0480203554034233,0.0699906200170517,0.0103570409119129,0.0263066831976175,-0.3042697608470917,-0.0291221477091312,0.1258140653371811,0.0098381172865629,0.0925302654504776,0.0705256760120391,0.0916076749563217,0.0460689701139926,0.0134126180782914,0.0117195295169949,-0.0051455767825245,0.0021925778128206,0.0258378814905881,TB
/home/abhijeet/Desktop/extracted/20210630/YQzhlTCYjlgentYYTgVEDgNPapN2/cough-heavy,0.6027475595474243,0.0156994704157114,2368.717331564227,1917.2245991585887,4479.460413315717,0.2166451846852022,337.9696960449219,59.78292846679688,14.462538719177246,4.724993705749512,15.510697364807127,5.640659809112549,13.764286041259766,1.2447712421417236,7.41984748840332,1.021945595741272,6.463944435119629,0.8984842300415039,4.972518444061279,0.0175205823034048,-0.0940387547016143,-0.0192953553050756,-0.1261900514364242,0.0085345292463898,-0.0237436648458242,0.0537331029772758,-0.0327834524214267,0.0376799143850803,-0.0068053384311497,0.0325645096600055,-0.0300360806286335,0.0045360415242612,-0.1040771529078483,0.0044005652889609,0.0391879081726074,0.0073314616456627,0.0109911859035491,0.0130762979388237,0.0056527564302086,0.0168632660061121,0.0116665959358215,-0.0041887303814291,-0.0133723737671971,0.0153183992952108,0.009976633824408,TB
/home/abhijeet/Desktop/extracted/20210630/GBwlY1I67YdQ47ceNFdpK87kEr33/cough-heavy,0.5602257251739502,0.0436384379863739,1533.1838866971104,1461.4829464447628,2878.39314088983,0.1607714292019774,490.8153991699219,76.8046646118164,1.6209406852722168,7.107307434082031,10.052019119262695,4.367530345916748,4.27931022644043,-1.4286341667175293,-0.1238264366984367,-1.0843247175216677,2.7926816940307617,1.6200138330459597,1.357784867286682,0.0571032762527465,0.0918216630816459,-0.0287554506212472,-0.0618075728416442,0.0218604542315006,-0.0004573337209876,0.023733465000987,-0.0719045475125312,-0.006728898268193,-0.0611730739474296,0.0259089339524507,-0.006049383431673,0.0064665647223591,-0.3330014646053314,0.0163592025637626,0.1510788351297378,0.1047885119915008,0.0709793120622634,0.0168735682964324,0.0216669868677854,0.0303147695958614,0.0108478283509612,0.0340362302958965,0.012786366045475,0.0524391420185565,0.0816888362169265,TB
/home/abhijeet/Desktop/extracted/20210630/Eg87yvzTcTOSRHlObK3w0ju4Ej82/cough-heavy,0.5894327759742737,0.0419146791100502,2181.665766530083,1916.788783807207,4245.785920516304,0.3158613564311594,457.6119689941406,63.3928108215332,8.063350677490234,5.7526021003723145,10.987407684326172,-1.808224439620972,6.326804161071777,0.8596758842468262,6.033590793609619,-0.4835905134677887,2.558724164962769,0.0133744943886995,4.6907639503479,-0.4684734642505646,-0.42807736992836,0.0503259450197219,-0.1141850799322128,0.0673397481441497,-0.115886241197586,0.1210673078894615,-0.0413239188492298,0.0656283646821975,-0.050030093640089,0.0307379532605409,-0.0175540279597044,0.0171450339257717,-0.4679941236972809,0.1030804067850112,0.0608446709811687,-0.0216748602688312,0.0532228015363216,0.0532145574688911,-0.0059689665213227,0.0542010217905044,0.0113677131012082,-0.0096304342150688,0.0510784424841403,0.0208334736526012,0.017407227307558,TB
/home/abhijeet/Desktop/extracted/20210630/lQ1cBTWdazLLa7xWAiSCOmZ709s1/cough-heavy,0.5375608801841736,0.0226054824888706,2373.082179262617,2018.240894240056,4553.034489329269,0.3627181103005226,458.2913818359375,57.83992385864258,3.321329116821289,0.6875448226928711,9.730021476745604,-2.0155839920043945,5.873108863830566,0.5399847626686096,9.336455345153809,1.2818094491958618,3.469517230987549,-0.4840511679649353,3.780601501464844,-0.2671965360641479,-0.0528521388769149,0.0182295106351375,-0.0317683890461921,-0.0403625816106796,-0.0173626150935888,0.0237475708127021,0.0045407111756503,0.0373663231730461,0.0103412009775638,0.0381235890090465,0.0238234102725982,0.0613183230161666,0.0780955553054809,0.0987791717052459,0.0169776044785976,0.0874790325760841,-0.0056751500815153,0.0489363335072994,0.0139394402503967,0.0295474529266357,6.170404958538711e-05,-0.0116316247731447,-0.0127721149474382,0.0260032378137111,-0.0078949481248855,TB
/home/abhijeet/Desktop/extracted/20210630/BVDJ00JbBEeF6oAOYJzebbGLlGY2/cough-heavy,0.4178703725337982,0.0715982466936111,1623.9763788421728,1433.130596191099,3053.9905476120284,0.1295081564465408,500.8757934570313,63.5024299621582,0.0863048061728477,13.948074340820312,4.801954746246338,-1.2084500789642334,-5.866289138793945,-7.999488830566406,0.2924258112907409,3.4150002002716064,2.8209636211395264,4.390559196472168,4.395040988922119,-0.3058149814605713,0.0755478367209434,-0.1070373505353927,-0.1306880265474319,-0.0789825692772865,-0.058254636824131,0.0303027145564556,-0.1378048658370971,-0.0349090881645679,-0.0663767829537391,0.1037861928343772,0.0930372849106788,0.0169190056622028,-0.2766064703464508,0.0293548814952373,0.0961380153894424,-0.1079797744750976,0.0293805357068777,0.0225119590759277,-0.011419397778809,0.0305926147848367,-0.0004410922410897,0.1024506837129592,0.0244318842887878,0.016212236136198,0.0479779839515686,TB
/home/abhijeet/Desktop/extracted/20210630/xgdd8l7OfrMOkvrskW5s6fxk3mg2/cough-heavy,0.4513486623764038,0.0483235418796539,1903.3106818024617,1715.0883327497993,3678.61525591682,0.2757334989659926,479.3952331542969,63.05329513549805,1.4710954427719116,5.279742240905762,8.698078155517578,-0.306391566991806,2.2938830852508545,-2.022317886352539,2.845449686050415,-1.887766718864441,0.9468027949333192,0.8433270454406738,2.3994150161743164,0.3995598554611206,-0.0076590287499129,-0.0975815281271934,-0.0818389356136322,-0.0409526154398918,-0.0703609138727188,-0.0214312672615051,0.0016338264103978,-0.0108238980174064,-0.0692166090011596,-0.049859557300806,-0.0800982937216758,-0.0579818189144134,-0.2095687985420227,-0.0617277137935161,0.0408694669604301,0.0355344079434871,0.0277922786772251,-0.0106224063783884,0.0051341722719371,0.0121096270158886,0.0094495611265301,0.0239710882306098,0.013208813033998,0.0067885359749197,0.0181514304131269,TB
/home/abhijeet/Desktop/extracted/20210630/QBWDBFqhumZl3w2sxMa87Qm8bVt1/cough-heavy,0.568514883518219,0.072200521826744,2115.8305324481653,1724.6076943022654,3956.528158748851,0.179840087890625,444.57525634765625,59.98775100708008,2.8845176696777344,8.864381790161133,8.618492126464844,-0.0167010817676782,5.404783248901367,-1.558028221130371,3.0697505474090576,1.905512809753418,5.146572113037109,0.8680338859558105,5.2938313484191895,-0.2150898277759552,-0.3031105399131775,0.0288376528769731,-0.1775315254926681,0.0309894643723964,-0.1356246620416641,0.0938535705208778,-0.0979070514440536,0.053065825253725,-0.0898433402180671,0.0699184760451316,-0.0071662822738289,0.0612549446523189,-0.3126074969768524,0.0495636463165283,0.0922620221972465,0.0402492471039295,0.0465005487203598,0.0507544018328189,0.0278390403836965,0.0440322682261467,0.0017857481725513,0.0108625860884785,-0.0043503255583345,-0.0042120357975363,0.0063314507715404,TB
/home/abhijeet/Desktop/extracted/20210630/Hge7rEPBdLcy4ckCtvUFfl4p0Ne2/cough-heavy,0.5852300524711609,0.0411457605659961,2012.212098154416,1719.462037552213,3800.056188246783,0.2919239717371323,484.1410827636719,65.32353973388672,3.700260639190674,6.414103984832764,8.629722595214844,-1.2597230672836304,3.158296823501587,-1.220919847488403,2.788774013519287,-1.3680613040924072,1.8816980123519895,1.628195881843567,2.7312915325164795,-0.790097713470459,-0.7113853693008423,-0.0395642854273319,-0.253082662820816,0.1300611644983291,-0.1564644426107406,0.1309742778539657,-0.2108899652957916,0.0974562540650367,-0.1191873848438263,0.1062861084938049,-0.1758144646883011,0.0610589496791362,-0.6123175024986267,0.2477859556674957,0.2418148666620254,0.0516672991216182,0.0594340786337852,0.0371418073773384,0.0052424478344619,0.0676293671131134,-0.0129309855401515,0.0500848069787025,0.0485920570790767,0.005737155675888,0.0829312205314636,TB
/home/abhijeet/Desktop/extracted/20210630/Iz9X0QRimVT2R7AGhD6jZM0ryPp1/cough-heavy,0.5346930623054504,0.0212736781686544,2258.1629906580765,2015.36569177753,4416.368330285904,0.3863759142287234,464.1376647949219,59.128299713134766,7.417290210723877,4.019688129425049,13.00160789489746,1.48036789894104,8.563888549804688,2.127693891525269,9.991835594177246,0.932439625263214,1.9992051124572756,0.5905628204345703,5.2143731117248535,0.3037994801998138,-0.157169222831726,-0.0274613760411739,-0.2736150622367859,-0.0346083380281925,0.0340916514396667,0.0561922341585159,-0.0036068495828658,0.080707348883152,0.0320287197828292,0.0341022200882434,-0.0367002226412296,0.0061903712339699,-0.3223098516464233,-0.0821468979120254,0.0741591975092887,-4.1384646465303376e-05,0.1078033074736595,-0.0173506680876016,0.0205230247229337,-0.007381668779999,0.0262346267700195,0.0082184309139847,0.0731585547327995,0.0201554391533136,0.0180496014654636,TB
/home/abhijeet/Desktop/extracted/20210630/lpohIzcDNEg3DR38ku43WHiCkC42/cough-heavy,0.5735312700271606,0.0232332572340965,2289.334414367053,1904.5666065493976,4413.3897047776445,0.3094871437156593,477.9029846191406,57.88068771362305,0.875713050365448,4.382965087890625,9.117693901062012,4.501511573791504,6.073416709899902,-1.1723225116729736,6.144509315490723,-0.5796265602111816,2.404071092605591,0.2105544805526733,2.3944802284240723,-0.3927588760852813,-0.3068415224552154,0.0884763821959495,-0.1203768104314804,0.0772747471928596,-0.0477992370724678,0.0844605341553688,-0.054808136075735,0.0105413552373647,-0.0504210814833641,0.0405241549015045,-0.0366556458175182,0.0005433611804619,-0.1737203299999237,0.0192250125110149,0.034432265907526,0.0289564505219459,0.0179835576564073,0.0323179848492145,0.0229166988283395,0.0173371788114309,0.0028595512267202,-0.0092144105583429,0.0138206090778112,0.0086350413039326,0.0112163377925753,TB
/home/abhijeet/Desktop/extracted/20210630/HS29AHf2AIhz8129o1BTxPfaFPT2/cough-heavy,0.5505411028862,0.0379133112728595,2465.8391921098896,1776.7519275360432,4449.209359975962,0.2245637663118131,397.94720458984375,51.78357696533203,1.5703928470611572,5.791942119598389,10.881211280822754,3.3371260166168213,10.92338752746582,2.6583402156829834,7.497771263122559,3.027458429336548,8.38475513458252,2.6230578422546387,2.197000026702881,0.1180833876132965,-0.1820747703313827,-0.0234880708158016,-0.0677111893892288,0.0343501567840576,-0.0036948171909898,0.0145902791991829,-0.048782829195261,-0.0008931107586249,-0.034367449581623,0.0738537684082984,0.0440716445446014,-0.0328591801226139,-0.2509023547172546,0.0601727105677127,0.0625543594360351,0.0429973490536212,0.0370629765093326,-0.0003815692907664,-0.0103966472670435,0.0007767624920234,0.0265144035220146,0.0020285090431571,-0.0122124981135129,-0.0056959637440741,0.0021460908465087,TB
